8,4546
8,4810
8,13686
8,7176
8,5996
8,1210
8,4356
8,5663
8,10314
8,13688
8,13168
8,10644
8,13103
8,4418
8,2099
8,3428
8,5556
8,13011
8,8834
8,4119
8,3603
8,6922
8,3754
8,11077
8,5505
8,8773
8,8774
8,5568
8,1580
8,12807
8,5620
8,1498
8,4832
8,8025
8,2560
8,923
8,947
8,154
8,938
8,1568
8,1922
8,3000
8,4745
8,6835
9,11
9,4546
9,13168
9,7176
9,9897
9,8525
9,8084
9,8744
9,9560
9,8951
9,8840
9,8962
9,6317
9,4504
9,698
9,13428
9,8953
9,8959
9,8955
9,8957
9,8952
9,8954
9,10671
9,2793
9,11305
9,4226
9,11102
9,11403
9,8964
9,11259
7,4063
7,3957
7,6793
7,8822
7,4054
7,10294
7,103
7,7073
7,4062
7,4061
7,3824
7,11446
7,5454
7,2422
7,12103
7,1166
7,12844
7,1237
7,9278
7,12195
7,13839
7,5438
7,4370
7,2429
7,2458
7,8156
7,12128
6,9432
6,2362
6,2359
6,886
6,4561
6,9435
6,1446
6,9064
6,10874
6,9073
6,8851
6,2361
6,9063
6,10872
6,34
6,4813
6,379
6,9429
6,10698
6,4203
6,10150
6,9430
6,2357
6,4563
6,5895
6,1453
6,2005
6,2593
6,802
6,11684
6,4805
6,4730
6,1157
6,13596
6,3810
6,5652
6,2549
6,8880
6,10684
6,4643
6,2386
6,10605
6,13401
6,8984
6,7267
6,9066
6,11384
6,11004
6,1881
6,9313
6,2136
6,2596
6,2360
6,10038
6,10856
6,10875
6,8358
6,10601
6,10415
6,8981
6,13362
6,9434
6,2372
6,8735
6,9065
6,13357
6,9334
6,4735
6,2020
6,9852
6,12142
6,10142
6,6222
6,3870
5,9897
5,5454
5,10112
5,12288
5,5626
5,13187
5,7965
5,13061
5,6284
5,8137
5,7311
11,2122
11,6115
11,10625
11,321
11,2693
11,11323
11,11328
11,4356
11,3773
11,8927
11,586
11,8129
11,7054
11,12497
11,8859
11,2591
11,1120
11,8647
11,6097
11,6082
11,9735
11,13103
11,5202
13,8524
13,10200
13,10259
13,11433
13,10198
13,2973
13,12069
13,4363
13,12863
13,5536
13,2962
13,12235
13,1576
13,4448
13,13011
13,5626
13,5454
13,2761
13,10112
13,2803
13,9897
13,5580
13,5537
13,712
13,2796
13,7249
13,5521
13,4101
13,8721
13,11073
13,12865
13,5505
13,5546
13,9945
13,3460
13,4175
13,8235
13,2797
13,2586
13,2566
13,6272
13,8003
23,8634
23,10612
23,8144
23,3813
23,8632
23,3655
23,12219
23,11772
23,32
23,10374
23,1804
23,11237
23,3772
23,3687
23,3704
23,419
23,11226
23,1476
23,5013
23,6971
23,11834
23,7944
23,8663
23,2885
23,4418
23,12646
15,4960
15,8882
15,8581
15,10763
15,10762
15,1801
15,1740
15,5739
15,13011
15,5547
15,5580
15,5050
15,5505
15,5416
15,5426
15,426
15,5537
15,2623
15,1737
15,1029
15,1700
15,1797
15,3992
15,5518
15,2586
15,1803
15,8293
15,13103
15,5561
15,1123
15,1763
15,1794
15,5364
15,3685
15,1132
15,1831
15,5418
15,1556
15,2768
15,13034
15,189
15,8518
15,5725
15,2543
15,13659
15,5454
15,9490
15,1821
15,684
15,8773
15,9897
15,11262
15,3829
15,13035
15,3974
15,672
15,8855
15,5562
15,7171
15,667
15,1719
15,4767
15,6989
15,2566
16,3685
16,3687
16,5763
16,3653
16,3466
16,13923
16,1259
16,3467
16,3726
16,2789
16,87
16,1498
16,3825
16,8067
14,12797
14,5508
14,8067
14,568
14,8320
14,4603
14,5713
14,4604
14,5732
14,10516
14,8456
14,3825
14,13751
21,8865
21,5996
21,7974
21,5202
21,7175
21,7963
21,4557
21,4549
21,12715
21,1916
21,13433
21,1899
21,2688
21,1273
21,8632
21,2647
21,9813
18,11691
18,5572
18,11646
18,426
18,2762
18,2749
18,9158
18,2071
18,9777
18,12720
18,7967
18,1536
18,11924
18,5545
18,627
18,11645
22,11691
22,11646
22,11645
22,11688
22,11692
22,11690
22,11647
22,11693
22,11643
22,11686
22,11685
22,11694
22,11689
22,11695
22,11648
22,11687
22,11649
20,378
20,4638
20,12288
20,5454
20,4450
20,10112
20,4558
20,4454
20,4455
20,12293
20,5466
20,12290
20,5626
20,13187
20,9897
20,12289
20,5464
20,4456
20,7263
20,4457
20,5456
20,4459
20,1166
20,13686
20,4582
20,6272
20,5465
20,4313
20,13188
20,2566
20,2345
20,10114
20,1680
20,5232
20,278
20,11433
20,4622
27,8855
27,10094
27,5469
27,9897
27,13620
27,12613
27,7686
27,2566
27,7425
27,7937
27,10112
27,12293
27,7843
27,13614
27,12288
27,7633
27,7452
27,7263
27,378
27,12290
27,1444
27,12289
27,10087
27,7537
26,6073
26,2580
26,13110
26,12868
26,2808
26,13103
26,12869
26,9384
26,4849
26,7175
26,1916
26,4101
26,1830
26,5416
26,6088
26,13011
26,12888
26,12871
26,1801
26,5753
26,6091
26,7974
26,13881
26,3460
26,6820
26,5580
26,4016
26,1123
26,10292
26,6087
26,8776
26,10266
38,2586
38,576
38,1801
38,5272
38,9883
38,5505
38,2393
38,1943
38,13011
38,321
38,5426
38,5580
38,426
40,923
40,947
40,3821
40,13751
40,174
40,426
40,3825
40,5996
40,2813
40,9208
40,586
40,2586
40,10292
40,5206
40,12288
40,4683
40,2789
40,10291
40,3827
51,6696
51,13680
51,6063
51,599
51,8070
51,11359
51,13439
51,14076
51,1793
51,1817
51,87
51,1768
51,3773
51,4116
51,9580
51,1794
51,315
51,1821
51,1778
51,10307
51,7998
51,3988
51,7984
51,1774
51,3217
51,9312
51,7986
51,11044
51,7983
51,5996
51,8958
51,12874
51,3546
51,5918
51,8817
30,4929
30,5200
30,5090
30,5580
30,1803
30,12787
30,13671
30,10345
30,9724
30,13659
30,8774
30,4476
30,4930
30,1121
30,11270
30,9721
30,2789
30,5169
30,4935
30,731
34,4683
34,2586
34,3821
34,426
34,1943
34,8262
34,40
34,9708
34,8255
34,12786
34,5580
34,13181
34,8265
34,321
34,13011
32,13359
32,8362
32,1157
32,1491
32,9934
32,5300
32,13786
32,9075
32,12983
32,10583
32,13671
32,2549
32,1334
32,12891
32,3853
32,10184
32,11377
28,8998
28,2657
28,13433
28,13436
28,3873
28,12214
28,2656
28,7038
28,7629
28,11707
28,8914
28,1209
28,7175
28,2908
28,3361
28,10878
39,113
39,3825
39,8821
39,2586
39,9774
39,10018
39,6304
39,10636
39,3821
39,13061
39,112
39,5580
39,13064
43,9277
43,13566
43,3692
43,12865
43,13569
43,2748
43,13273
43,13568
43,5580
43,7128
43,8662
43,13543
43,6235
43,12866
25,11916
25,5987
25,12413
25,12411
25,12322
25,10185
25,874
25,10783
25,11411
25,12363
25,12163
25,11412
25,11771
25,5505
25,1801
25,426
25,4812
25,3577
25,93
25,2586
25,9978
25,2761
25,11350
37,7171
37,4962
37,8045
37,705
37,6292
37,2396
37,113
37,9833
37,1742
37,5425
37,3268
37,5580
37,3252
37,517
37,2586
37,1801
37,1830
37,7008
37,8595
37,10493
37,5488
37,4306
36,13671
36,386
36,13097
36,12227
36,2790
36,10063
36,9222
29,113
29,12995
29,1810
29,7359
29,5421
29,7629
29,7799
29,10199
29,5368
29,106
29,9144
29,1664
29,6890
29,12579
29,1266
33,11389
33,8255
33,5406
33,113
33,2586
33,9408
33,1830
33,1801
33,11386
33,11388
33,8263
33,1786
33,5580
33,8714
33,12710
33,3460
44,7303
44,8819
44,7153
44,426
44,9639
44,6235
44,2652
44,11562
44,10636
44,210
44,4683
44,2069
44,5012
44,11806
44,1029
44,5531
44,5169
44,2540
44,11573
44,4923
44,13543
44,7093
44,10190
44,3821
44,6071
44,1213
44,10579
44,5256
44,11771
44,495
44,112
44,5580
24,7153
24,13543
24,8819
24,5012
24,4923
24,6235
24,426
24,2652
24,3835
24,10636
24,113
24,5531
24,9029
24,8415
24,1742
24,112
24,5580
24,686
24,6866
24,5470
24,13011
24,9639
24,1029
24,2586
24,4683
24,5090
24,5537
24,1690
45,4597
45,68
45,923
45,947
45,10188
45,3549
45,10766
45,2586
45,7363
45,3550
45,11501
31,2303
31,3305
31,2419
31,3298
31,13539
31,893
31,476
31,1565
31,611
31,11455
31,7299
31,116
31,898
31,37
46,4116
46,1048
46,3773
46,13852
46,11042
46,5763
46,5996
46,8218
46,1948
46,2561
46,12382
46,9326
46,9312
46,4767
46,6082
46,12638
46,14076
46,3214
46,11363
46,11360
46,3486
46,13771
46,12529
46,6063
46,315
46,3217
46,2626
46,1794
46,599
46,8070
46,12541
46,1793
46,7986
46,5564
46,7983
46,37
46,87
46,7984
46,5141
46,6596
46,6956
46,1817
46,4357
46,12717
46,1143
46,5574
46,1778
46,774
46,1918
46,9446
46,4176
46,2623
46,8965
46,5547
46,10507
46,4358
46,8118
46,10031
46,6245
46,7258
46,44
46,12797
46,11044
46,8275
46,11418
46,6595
46,13439
46,14030
46,13127
46,2627
46,5997
46,8490
46,1871
46,84
46,8278
46,3685
46,10134
46,755
46,5584
46,8067
41,2586
41,3723
41,8773
41,369
41,10769
41,11339
53,4357
53,6063
53,13103
53,10274
53,11314
53,7947
53,7367
53,5764
53,8118
53,11042
53,12797
53,5564
53,8070
53,9530
53,12241
53,2623
53,1599
53,1795
53,5508
53,3687
53,10552
53,10699
53,1587
53,7712
53,4513
53,5713
53,7366
53,7490
53,13439
53,5732
53,4603
53,8067
53,11044
53,4116
53,1794
53,1817
53,3768
53,5996
53,5919
53,1793
53,999
53,1948
53,8965
53,14055
53,2097
53,5763
53,4358
53,12329
47,7509
47,7768
47,7329
47,1919
47,5884
47,13495
47,11530
47,13030
47,7550
47,9738
47,5391
47,5008
47,112
47,7153
47,3838
47,2586
47,9639
47,8821
47,13064
47,13061
47,3825
47,11270
47,11347
47,7493
47,8819
47,11345
47,11350
47,7244
47,8025
47,3426
47,8328
47,13751
47,2223
47,6870
47,7404
47,7512
47,10345
47,1878
47,7672
47,9278
47,1432
47,7525
47,9774
47,667
47,4037
47,672
47,353
47,7445
47,2131
47,7451
47,7443
47,7528
47,5713
47,11262
47,7462
47,9530
47,282
47,9047
47,2224
47,7756
47,8329
47,7394
47,9490
47,7609
47,7425
47,7442
47,12786
47,4132
47,7440
47,8856
47,7849
47,5083
47,7438
47,7402
47,7464
47,11328
48,13061
48,7768
48,4849
48,2586
48,8821
48,112
48,113
48,7654
48,13063
48,5580
48,1742
48,13064
48,13420
48,5537
48,13011
48,5505
48,1801
48,1830
48,10636
48,1815
48,9717
48,3303
48,1690
42,13134
42,5537
42,3424
42,12019
42,13043
42,8024
42,5580
42,2974
42,2761
49,5076
49,9977
49,13584
49,424
49,2531
49,423
49,4016
49,5090
49,7987
49,425
49,8928
49,13585
49,5008
49,11602
49,2307
49,11598
49,5670
49,13368
49,4905
49,11603
49,123
49,5200
49,38
49,43
49,12669
49,4119
49,11527
49,840
52,8948
52,10507
52,9817
52,13943
52,8817
52,12349
52,10087
52,12346
52,7404
52,8408
52,5673
52,4084
52,12602
52,7528
52,7458
52,7953
52,7954
52,1141
52,7513
52,7460
52,7951
52,5126
52,8581
52,10360
52,5128
52,7606
52,7526
52,7459
52,7429
52,7412
52,7447
52,13447
52,10030
52,13013
52,8645
52,10512
52,4116
52,4027
52,1793
52,8516
52,12105
52,832
52,1948
52,2805
52,2544
52,599
52,8517
52,10508
52,2626
52,1123
52,1561
52,8965
52,605
52,8070
52,8293
52,3825
52,12443
52,12107
52,6063
52,1913
52,7258
52,1566
52,2627
52,11044
52,1567
52,11042
52,4974
52,7105
52,12786
52,6948
52,5671
52,5564
52,13439
52,37
52,1085
52,1950
52,4358
52,5786
52,8865
52,2718
52,3213
52,44
52,13042
52,4849
52,12344
52,3217
52,8490
52,2545
52,10321
52,2622
52,1714
52,3531
52,7098
52,2621
52,8844
52,5918
52,7464
52,5731
52,3651
52,7462
52,1914
52,2120
52,5724
52,6236
52,1794
52,7929
52,2561
52,13103
52,1143
52,5725
52,7488
52,5996
52,7986
52,8309
52,3214
52,7073
52,1742
52,87
52,5391
52,10816
52,12176
52,1211
52,1952
52,12717
52,609
52,5390
52,10190
52,871
52,1797
52,419
52,4969
52,4243
52,7596
52,10509
52,13852
52,7446
52,1774
52,7455
52,9646
52,13195
52,1125
52,11942
52,2786
52,153
52,1719
52,5202
52,2867
52,4340
52,5912
52,3811
52,7192
52,4965
52,5141
52,1817
52,1768
52,13175
52,5574
52,8776
52,11350
52,4864
52,2693
52,11055
52,10274
52,3234
52,3773
52,7983
52,3988
52,13463
52,4357
52,315
52,1092
52,5763
52,5802
52,2763
52,11461
52,1048
52,7223
52,12348
52,3460
52,8958
52,4968
52,13671
52,5580
52,822
52,7228
52,7977
52,13872
52,12267
52,5026
52,7984
52,1916
52,2976
52,2623
52,3552
52,12445
52,5252
52,13440
52,1804
52,3746
52,4507
52,10576
52,1801
52,13011
52,12233
52,10577
52,1895
52,7102
52,4506
52,1715
52,11045
52,9774
52,1587
52,5997
52,4433
52,9556
52,3703
52,906
52,13199
52,611
52,13021
52,1132
52,3821
52,8235
52,11065
52,10134
52,12646
52,1126
52,1830
52,3215
52,6274
52,10309
52,1283
35,2586
35,2763
35,9277
35,8415
35,13448
35,2761
35,6235
35,5580
35,12865
35,4894
35,10771
35,9029
35,426
35,13011
35,13684
35,4923
35,5537
35,5675
35,13543
35,13566
50,5617
50,4092
50,2566
50,1150
50,11748
50,9198
50,2568
50,8855
50,4306
50,9034
50,9897
50,10289
50,5288
50,8531
50,2569
50,9156
83,4841
83,5096
83,13103
83,6082
83,1273
83,3460
83,906
83,3703
83,1916
83,11820
83,3661
83,1187
83,1085
83,9643
83,12765
83,10533
83,419
83,653
83,8255
83,1865
83,3705
83,2693
83,11819
83,1719
83,13671
83,1123
83,10292
83,11818
83,10699
83,7979
83,10274
83,3457
83,7049
83,5202
83,8261
83,8438
83,1913
83,8013
83,7273
83,8133
83,4063
83,8025
83,12370
83,12757
83,8151
83,2686
83,3704
83,13673
83,12346
83,1944
83,8023
83,7223
83,1914
83,5455
83,13431
83,505
83,1125
83,12758
83,2713
83,1277
83,834
83,11079
83,1715
83,3655
83,5012
83,6115
83,1899
83,8137
83,12833
83,12832
83,12831
83,13674
83,1943
83,8699
83,7098
83,12233
83,5925
83,1935
83,6046
83,461
83,6100
83,4061
83,1786
83,8776
83,3667
83,1895
83,1716
83,1906
83,7102
83,421
83,13859
83,4062
83,4118
83,8200
83,2751
83,8258
83,8262
83,5252
83,8005
83,12764
83,8874
83,1235
83,9446
83,5580
83,2122
83,5763
83,1724
83,7073
83,10644
83,10854
83,8925
83,1337
83,3390
83,10631
83,1721
81,6082
81,1916
81,12090
81,2245
81,2244
81,13439
81,5634
81,3460
81,461
81,5202
81,1943
81,8699
81,10332
81,6115
81,8265
81,4606
81,8438
81,9468
81,13103
81,10854
81,1935
81,9001
87,2841
87,5575
87,8428
87,8129
87,1801
87,11169
87,1830
87,5505
87,5578
87,5580
87,5454
87,2761
87,2973
87,13011
87,1768
82,6111
82,6122
82,1865
82,6115
82,6097
82,9490
82,1794
82,3586
82,3301
82,13103
82,1943
82,3285
82,3303
79,2377
79,1261
79,1263
79,1266
79,1265
79,3999
79,12281
79,6951
79,3526
79,9997
79,1541
79,13181
84,9735
84,2693
84,6082
84,7979
84,4558
84,378
84,8133
84,1719
84,1273
84,11613
84,9737
84,11820
84,12781
84,8137
84,10644
84,1021
84,12765
84,10112
84,653
84,13103
84,6302
84,9897
84,12288
84,5233
84,8271
84,4450
84,7263
84,5454
84,10292
84,7965
84,2795
84,1859
84,12293
84,10636
84,6115
84,9643
84,2794
84,13620
84,419
84,10087
84,9736
84,12290
84,8262
84,7311
84,1916
84,1865
84,8255
84,6316
84,2122
84,10293
84,9925
84,6284
84,12755
84,8265
84,13296
84,472
84,2566
84,12497
84,1935
84,1123
84,13187
84,11819
84,7176
84,10344
84,6100
84,4455
84,5080
84,8293
84,5202
84,9824
84,8023
84,6097
84,11823
84,13295
84,1914
84,1804
84,1570
84,5456
86,3746
86,5131
86,2797
86,9199
86,13671
86,8013
86,10292
86,2693
86,8025
86,8662
86,1123
86,13103
86,4630
86,8545
86,12195
86,5464
86,8257
86,10274
86,605
86,5732
86,2459
86,12859
86,11888
86,5505
86,6082
86,5234
86,12832
85,7998
85,9558
85,3000
85,3056
85,13103
85,5996
85,7965
85,3703
85,7153
85,3746
85,1141
85,13684
85,5769
85,13931
85,9570
85,1492
85,8971
78,189
78,6699
78,9839
78,4370
78,230
78,5563
78,6596
78,1794
78,10478
78,302
78,10479
78,10872
78,358
78,389
78,6838
78,5764
78,13184
78,1801
78,9158
78,1798
78,10760
78,2901
78,3829
78,288
78,1768
78,9983
80,3460
80,6115
80,13110
80,8699
80,8255
80,6122
80,1943
80,9558
80,5753
80,2122
80,6097
80,10297
80,6100
80,8262
80,8261
80,11388
80,8729
80,4072
80,1945
80,11328
80,5634
80,712
80,6111
80,10332
80,461
80,6082
80,5202
80,8438
80,13103
80,10854
80,3703
88,4574
88,2932
88,4572
88,6082
88,461
88,3460
88,5202
88,5040
88,4596
54,7846
54,503
54,12455
54,5131
54,4582
54,1709
54,13561
54,8916
54,741
54,12805
54,9937
54,5923
54,3599
54,9558
54,7180
54,3746
54,13671
55,5617
55,9034
55,11748
55,4962
55,2566
55,12780
55,1150
55,2816
55,5288
55,5283
55,9198
55,13317
55,4306
55,9897
55,5580
55,6135
55,2586
55,9276
92,7263
92,10636
92,9897
92,2795
92,7176
92,4473
92,2794
92,2803
92,2796
92,10087
92,2793
92,2566
92,5233
92,5232
92,4309
92,4558
92,7753
92,5456
92,1915
92,5857
92,8856
92,282
92,943
92,929
92,1451
92,933
92,2345
92,3688
90,5456
90,2803
90,4744
90,7753
90,9897
90,2795
90,2794
90,8860
90,7974
90,10636
90,5857
90,13103
90,12497
90,7263
90,10087
90,791
90,5244
90,2796
90,14158
90,943
90,2122
90,2793
90,7176
90,1486
90,2693
90,2566
90,5243
90,1915
90,11235
90,12337
90,929
90,9438
90,5455
90,12288
90,11237
90,9418
90,3603
90,933
90,8856
90,8632
90,11831
90,1451
90,8840
90,13684
90,12060
90,10644
90,5626
90,419
93,7753
93,9897
93,7437
93,8840
93,10087
93,380
93,1742
93,3688
93,8938
93,7897
93,8860
93,13103
93,2794
93,5456
93,7176
93,2803
93,2795
93,2566
93,2793
93,7974
93,9418
93,10636
93,7368
93,7263
93,2693
93,2796
93,10314
93,14158
93,13037
93,5372
93,5626
93,9438
93,791
93,12497
93,4849
93,13128
93,12337
93,5244
93,12755
93,54
93,5857
93,13094
93,2688
93,5455
93,1830
93,10112
93,8855
93,5243
93,12060
89,12208
89,7368
89,12209
89,4468
89,11422
89,4469
89,4467
89,10974
89,5873
89,3574
97,7263
97,10087
97,2794
97,8860
97,2796
97,7176
97,9897
97,2803
97,12439
97,5611
97,2793
97,12497
97,5456
97,4473
97,7974
97,10636
97,8852
97,2122
97,7753
97,2775
97,1915
97,2693
97,11237
97,11236
97,4963
95,7753
95,7487
95,13103
95,4841
95,7773
95,7472
95,7782
95,7517
95,2693
95,4558
95,9643
95,8865
95,4861
95,1273
95,7176
95,5233
95,10087
95,5456
95,8860
95,2795
95,5465
95,2796
95,2793
95,2803
95,12337
95,12497
95,5611
95,2794
95,1915
95,8840
95,2797
95,4363
95,9897
95,2554
95,2122
95,1486
95,5455
95,12439
95,7965
95,4361
95,8858
95,13630
95,8857
95,7437
95,282
95,11145
95,3688
95,353
95,2566
95,7368
95,5246
95,7788
95,13686
95,7974
95,11820
95,14158
95,7263
95,5857
95,12060
95,10636
95,943
95,791
95,11587
95,5372
95,5244
95,9418
95,1786
95,7763
95,1830
95,8133
95,3460
95,419
95,929
95,1276
95,1327
95,8137
95,1277
95,5243
95,933
94,7753
94,9897
94,10636
94,2795
94,2566
94,8856
94,2794
94,5857
94,7437
94,7176
94,7513
94,10087
94,5626
94,10112
94,8855
94,8840
94,791
94,12288
94,7263
94,943
94,2796
94,8860
94,1451
94,2793
94,929
94,2803
94,9418
94,380
94,5233
94,933
94,5232
94,5454
94,2122
94,13620
94,12497
94,8938
94,13103
94,11331
94,10293
94,5244
94,1742
94,5456
94,7937
94,112
94,12337
94,4558
94,1014
94,7974
94,5243
94,1456
94,12613
94,9438
94,4849
94,11515
94,4582
94,11433
96,8662
96,9981
96,10811
96,11353
96,13193
96,1843
96,5749
96,1150
96,704
96,1249
96,11232
98,2793
98,12337
98,8840
98,5244
98,9911
98,9897
98,2803
98,2796
98,8860
98,7176
98,4011
98,5240
98,11102
98,2794
98,8744
98,4009
91,54
91,59
91,130
91,61
91,11622
91,9513
91,3477
91,11588
91,60
91,9514
91,9526
91,9524
91,9528
91,9522
91,42
91,1104
91,8045
91,9943
91,55
91,56
91,57
91,58
91,3625
91,5241
91,9523
91,9519
91,9518
91,3559
91,4900
91,9529
91,9521
91,9525
91,6164
91,1576
73,11443
73,1918
73,13432
73,4939
73,1742
73,87
73,5501
73,1817
73,3773
73,9326
73,1801
73,315
73,1768
73,1778
73,2579
73,1830
73,9312
73,856
73,1774
73,13040
73,6063
73,1808
73,12872
73,12638
73,7998
73,1793
73,12541
73,12874
73,1794
73,1992
73,599
73,9211
73,5764
73,1809
73,5483
74,4862
74,4861
74,7311
74,5390
74,985
74,9974
74,1279
74,5944
62,8927
62,3773
62,3313
62,2557
62,1783
62,8366
62,7120
62,7055
62,1794
62,2556
62,1492
62,9310
60,8294
60,230
60,1325
60,1020
60,1230
60,1871
60,5098
60,7223
60,1899
56,5676
56,1132
56,13040
56,1778
56,7998
56,1768
56,5483
56,8293
56,1123
56,461
56,1808
56,1822
56,10040
56,9312
56,8817
70,8632
70,1187
70,306
70,12458
70,8366
70,9446
70,1916
70,12195
70,2108
70,5996
70,13103
70,3460
70,8235
70,282
70,1794
70,2688
70,1035
70,5464
70,12087
70,5202
64,5918
64,11440
64,7896
64,10266
64,12431
64,8296
64,4507
64,4757
64,7888
64,2944
64,1298
64,5816
64,9147
64,5915
64,13103
58,5944
58,5390
58,5391
58,4234
58,9045
58,4862
58,4861
58,4061
58,9301
58,985
58,2217
58,3587
65,9427
65,14139
65,127
65,5662
65,2896
65,9746
65,9285
59,2761
59,3531
59,11387
59,11389
59,11388
59,5580
59,13011
59,12786
59,5537
59,4057
59,8070
59,529
59,9603
59,9724
59,3826
59,9729
59,8773
59,6217
59,11162
59,5546
59,7354
59,11262
59,1742
59,9774
59,5081
59,2718
59,4935
59,476
59,5725
59,113
59,11066
59,11270
59,11269
59,3676
59,11809
59,3552
59,2510
59,9949
59,11328
59,2748
59,7445
59,2586
59,5539
59,3989
59,7404
59,12995
59,4849
59,6922
59,5505
59,2749
59,7512
59,2542
57,13110
57,4849
57,5626
57,5456
57,6272
57,5233
57,8855
57,3213
57,5454
57,278
57,10636
57,9897
57,5580
57,3215
57,9945
57,9943
57,3214
57,3746
57,5627
57,11679
57,2586
57,4864
57,13011
57,9736
57,9590
57,2566
57,11637
57,4559
57,1911
57,7271
57,4340
77,1122
77,3659
77,2390
77,5561
77,10297
77,1742
77,4939
77,7456
77,1801
77,4849
77,5547
77,1830
77,7545
77,5918
77,13040
77,1817
77,1992
77,1774
77,5372
77,904
77,11352
77,2554
77,5788
77,13103
77,7440
77,1808
77,4181
77,5676
77,1739
77,1476
77,8293
77,2688
77,5500
77,3651
77,1535
77,1123
77,13420
77,5518
77,1693
75,321
75,591
75,2122
75,1943
75,3773
75,1306
75,13103
75,7965
75,4062
75,3599
66,5531
66,2586
66,5539
66,5580
66,5543
66,2621
66,5532
66,11328
66,5537
66,8721
66,7249
66,5546
66,13011
66,1742
66,8714
66,5536
66,13550
66,1556
66,5573
66,12406
101,9506
101,9507
101,2641
101,2594
101,1212
101,2595
101,2300
101,2642
101,8793
101,3966
101,8842
101,1174
101,12820
101,9066
101,4962
101,3962
101,17
101,8649
101,13689
101,4964
101,6336
101,10851
101,1316
101,11466
101,8419
101,10850
101,1213
101,8843
101,12689
101,2882
101,853
101,5072
101,14153
101,10131
102,4066
102,4037
102,4038
102,2075
102,3821
102,3825
102,13751
102,11345
102,3815
102,1399
102,2081
102,3828
102,3814
102,1805
102,11350
102,9738
102,2542
102,11347
102,3826
102,2071
102,3827
102,9774
102,1407
102,1406
102,7186
102,5713
106,1322
106,6897
106,5486
106,1821
106,5477
106,1198
106,1822
106,12680
106,9648
106,12638
106,5361
106,1803
106,11408
106,12233
106,339
106,5110
106,1768
106,2543
106,5740
106,9758
106,10478
106,5580
106,13011
106,1244
106,2767
106,13417
106,13702
106,12406
106,12869
106,12826
106,12863
106,5498
106,1802
106,9926
106,5372
106,5547
106,5575
106,2081
107,1322
107,1244
107,5740
107,12680
107,9758
107,11417
107,9750
107,12233
107,13757
107,1802
107,339
107,5477
107,5372
107,1143
107,13417
107,1742
107,12475
107,1198
107,6957
107,1768
107,13027
107,1803
107,1822
107,1821
107,1801
105,8490
105,1774
105,12807
105,1817
105,1035
105,3993
105,3992
105,1808
105,4832
105,6059
105,2944
105,10063
105,1830
105,1801
105,13040
105,4513
105,12346
103,2714
103,9465
103,5537
103,4532
103,5536
103,13011
103,5580
103,5505
103,8024
103,2761
103,4188
103,5575
103,13043
103,5546
103,12865
103,12863
103,3989
103,8003
103,2962
103,13670
103,5521
103,1690
103,5531
103,3993
103,5426
103,8013
103,5515
103,1700
103,1293
103,1166
103,12831
103,3531
103,6932
103,8752
103,3992
103,5064
103,8070
103,11576
104,871
104,12267
